,Peak Energy,Peak Elevation,Peak Azimuth,Azimuthal Ram Angle,Azimuthal Ram Time,Heavy Anion Peak Time,Heavy Anion Azimuth Angle,Flyby,Spacecraft Potential (LP),Instrument,Actuation Direction,Heavy Cation Peak Time,Heavy Cation Azimuth Angle,Azimuthal Angle to Heavy Ion,Azimuthal Angle to Ram,Deflection from Bulk,Bulk Azimuth,Bulk Time,Bulk Deflection from Ram Angle,Peak Time,Altitude,Longitude,Latitude,Crosstrack velocity,Absolute Crosstrack velocity
0,34.26995252161552,12.068743435817813,87.87966863287147,90.02129790213007,2006-07-22 00:23:16.921962,2006-07-22 00:23:16.511163,89.61255145635549,t16,-0.5954166666666666,els,positive,,,-1.7328828234840334,-2.141629269258587,-0.5881266484848311,88.4677952813563,2006-07-22 00:23:15.360657500,-1.553502620773756,2006-07-22 00:23:14.769577,1029.9472127162023,164.19909455037376,81.79712758586754,-162.66248196866525,162.66248196866525
1,287.396944053181,6.75572078428059,89.92197346687317,90.00747385512184,2006-07-22 00:24:10.096538,2006-07-22 00:24:11.723995,88.38001656532288,t16,-0.5941666666666666,els,negative,,,1.5419569015502932,-0.08550038824867556,1.931515535679864,87.99045793119329,2006-07-22 00:24:12.114818000,-2.01701592392854,2006-07-22 00:24:10.182038,977.1095604957289,179.3687898069788,86.8422280901621,-211.1777888540139,211.1777888540139
2,434.4392174337349,3.4953817232316617,87.73824343129581,89.9961898231125,2006-07-22 00:24:59.892117,2006-07-22 00:24:59.850144,89.95421648025513,t16,-0.59,els,positive,,,-2.215973048959313,-2.2579463918167018,-0.7320859867031686,88.47032941799898,2006-07-22 00:24:58.363452500,-1.5258604051135336,2006-07-22 00:24:57.632335,954.134230254464,297.67997060949136,87.87632262521225,-159.7688410514895,159.7688410514895
3,472.2522649032312,-3.8452819866401016,88.95467600617212,89.98647270870696,2006-07-22 00:25:52.117661,2006-07-22 00:25:52.906136,89.1980010266725,t16,-0.59,els,negative,,,-0.24332502050037874,-1.0317967025348338,0.9664209470256536,87.98825505914647,2006-07-22 00:25:54.119213000,-1.9982176495604875,2006-07-22 00:25:53.149462,953.9164550145308,324.892911269466,82.82115929220222,-209.21044651264904,209.21044651264904
4,326.48038679940555,-6.4535972405916695,87.1588001862765,89.9760638320771,2006-07-22 00:26:42.876248,2006-07-22 00:26:42.519119,89.62071949607163,t16,-0.59,els,positive,,,-2.461919309795121,-2.8172636458006077,-1.0888438577826491,88.24764404405914,2006-07-22 00:26:41.139147000,-1.728419788017959,2006-07-22 00:26:40.044835,976.1387151610671,328.9444796863562,78.35428444906795,-180.97224582756877,180.97224582756877
5,42.500384550355115,-13.27570761641256,89.69035941507627,89.96058550608862,2006-07-22 00:27:35.139374,2006-07-22 00:27:36.305901,88.79989092016693,t16,-0.5966666666666667,els,negative,,,0.8904684949093281,-0.2702260910123613,2.2456258621832603,87.44473355289301,2006-07-22 00:27:37.667866500,-2.5158519531956216,2006-07-22 00:27:35.410958,1028.2283610641878,330.97210477399136,73.15727228790728,-263.3747468468336,263.3747468468336
6,15.290652241866455,,90.4532003015338,89.99897639652981,2006-09-07 20:14:57.058389,,,t17,-0.6858333333333333,ibs,negative,2006-09-07 20:14:57.346746,89.71061944961548,0.7425808519183192,0.4542239050039854,-0.14177089295117185,90.59497119448496,2006-09-07 20:14:56.458818000,0.5959947979551572,2006-09-07 20:14:56.602174,1059.5287783154877,68.440956981043,24.254092730588084,62.411303764234326,62.411303764234326
7,15.528046326480831,,89.9353829884185,89.99852744911415,2006-09-07 20:15:47.945827,,,t17,-0.69,ibs,positive,2006-09-07 20:15:48.599504,90.64893731982374,-0.7135543314052484,-0.06314446069565349,-1.7133802762432424,91.64876326466174,2006-09-07 20:15:49.604354500,1.6502358155475891,2006-09-07 20:15:47.882366,1017.8048978032892,63.236831870286295,23.61324533912156,172.78839851537003,172.78839851537003
8,17.618298175859625,,91.92731193509098,89.99801984517221,2006-09-07 20:16:40.054752,,,t17,-0.699375,ibs,negative,2006-09-07 20:16:38.797304,91.24917536900557,0.6781365660854135,1.9292920899187609,-0.12186892718864327,92.04918086227964,2006-09-07 20:16:37.993277500,2.0511610171074044,2006-09-07 20:16:38.115759,1000.2040849777999,58.111287912080805,22.80361952815179,214.75120152198508,214.75120152198508
9,17.702454554283932,,90.18420962602795,89.99769405088921,2006-09-07 20:17:30.940130,,,t17,-0.6775,ibs,positive,2006-09-07 20:17:31.725376,90.77931478532082,-0.5951051592928707,0.18651557513875616,-1.5329001282711945,91.71710975429914,2006-09-07 20:17:32.667882000,1.7194157034099504,2006-09-07 20:17:31.127282,1006.9900582870881,52.757984065816125,21.76958267417978,180.0297670626809,180.0297670626809
10,17.417634782201322,,92.06834016007271,89.99772672027883,2006-09-07 20:18:23.059906,,,t17,-0.70125,ibs,negative,2006-09-07 20:18:21.680999,91.37003699204342,0.6983031680292697,2.07061343979386,-0.4432183085446013,92.51155846861731,2006-09-07 20:18:20.533740000,2.513831748338461,2006-09-07 20:18:20.979186,1037.0010451729302,47.85039177605719,20.65377784387408,263.1633952402175,263.1633952402175
11,17.340469149595574,,90.40131903716428,89.99806587658622,2006-09-07 20:19:12.940365,,,t17,-0.71,ibs,positive,2006-09-07 20:19:14.297950,91.34916000370596,-0.947840966541662,0.4032531605780463,-1.7577534885399473,92.15907252570423,2006-09-07 20:19:15.111931500,2.1610066491179936,2006-09-07 20:19:13.345345,1092.5488935014516,42.89458285126353,19.36633168917294,226.24643713283967,226.24643713283967
12,15.875660662520776,,58.16698760658346,65.25538226179047,2006-10-25 15:55:54.444561,,,t20,-0.7,ibs,positive,2006-10-25 15:55:48.334260,59.16578431116978,-0.9987967045863116,-7.088394655207011,-4.856550009384591,63.023537615968046,2006-10-25 15:55:52.206470500,-2.2318446458224197,2006-10-25 15:55:47.330418,1117.7444727125353,55.714792090880586,12.460704128267952,-233.65912429172016,233.65912429172016
13,44.385036700507065,-59.221047433985994,80.42244743175979,80.63379208252832,2006-10-25 15:57:15.213354,2006-10-25 15:57:15.720886,80.1287845528932,t20,-0.72,els,negative,,,0.2936628788665985,-0.21134465076852396,2.6343598988023587,77.78808753295743,2006-10-25 15:57:18.069722500,-2.8457045495708826,2006-10-25 15:57:15.425755,1041.4516466001623,48.44580636638874,8.558942995778425,-297.8789802250557,297.8789802250557
14,51.030120614370134,-0.7349094400672412,93.119091189159,90.00370101785305,2006-12-12 11:40:10.046316,2006-12-12 11:40:07.773643,92.26500843427677,t21,-0.777234051212766,els,negative,,,0.8540827548822563,3.1153901713059615,1.2851745329226103,91.8339166562364,2006-12-12 11:40:08.206901500,1.8302156383833503,2006-12-12 11:40:06.915691,1032.4410382581862,256.7293470791792,49.30760408243965,188.43335535446633,188.43335535446633
15,63.663974813043566,-1.3638401371305635,90.91923223272444,90.00345316226658,2006-12-12 11:40:59.953358,2006-12-12 11:41:02.774883,92.81087433139145,t21,-0.705000005,els,positive,,,-1.8916420986670344,0.9157790704578446,-1.0328353680051805,91.9520676007296,2006-12-12 11:41:01.911763000,1.9486144384630248,2006-12-12 11:41:00.873740,1004.2974587483437,261.95506425748846,45.61842963982434,200.61877312451963,200.61877312451963
16,56.326713850825605,-2.6123872806142394,93.72577180910412,90.00145271704605,2006-12-12 11:41:53.053494,2006-12-12 11:41:49.781669,93.2571752755348,t21,-0.658297876,els,negative,,,0.4685965335693254,3.7243190920580673,1.7064877956622695,92.01928401344185,2006-12-12 11:41:51.025784500,2.017831296395798,2006-12-12 11:41:49.310717,1001.7150042502487,266.11203207504644,42.09879753527794,207.74206950880335,207.74206950880335
17,50.33084189311085,-8.275748097453462,89.92919468563831,89.90510637443096,2006-12-12 11:42:42.850084,2006-12-12 11:42:44.250319,91.29908926691314,t21,-0.64,els,positive,,,-1.3698945812748209,0.024088311207350444,-0.7187868839123439,90.64798156955068,2006-12-12 11:42:43.596085000,0.7428751951196944,2006-12-12 11:42:42.874172,1023.9055713631755,270.175616128429,38.07412666039641,76.4950034392711,76.4950034392711
18,40.537863685698845,11.086520385552278,89.47161442429753,90.130908669457,2007-02-22 03:10:14.101954,2007-02-22 03:10:15.567892,91.58951947589958,t25,-0.7591666666666667,els,positive,,,-2.1179050516020648,-0.6592942451595007,-0.7321568378647498,90.20377126216226,2007-02-22 03:10:14.175183000,0.07286259270524909,2007-02-22 03:10:13.439348,1085.640956062138,20.87969903738021,18.37792122063479,7.884489169192189,7.884489169192189
19,46.86277667462847,9.551895386908708,92.18090066391869,90.1267644763585,2007-02-22 03:11:05.902246,2007-02-22 03:11:05.158850,90.86644245067781,t25,-0.6691666666666667,els,negative,,,1.3144582132408686,2.054136187560161,2.469578770110729,89.71132189380795,2007-02-22 03:11:06.319775500,-0.4154425825505683,2007-02-22 03:11:03.837785,1032.689522949249,19.16071502703656,22.980432002806523,-44.954819777941736,44.954819777941736
20,52.543924123804466,3.9605998616775273,89.33488704148294,90.1186830365688,2007-02-22 03:11:56.089602,2007-02-22 03:11:56.877025,90.9021683993169,t25,-0.5720833875,els,positive,,,-1.5672813578339628,-0.7837959950858533,-0.4543072363353531,89.7891942778183,2007-02-22 03:11:55.758457500,-0.3294887587505002,2007-02-22 03:11:55.301866,1004.5011555624803,17.234161223357724,27.7655396977989,-35.65391835467314,35.65391835467314
21,50.731690766986674,-4.549968277773661,91.89675912033455,90.11184759833037,2007-02-22 03:12:48.922333,2007-02-22 03:12:47.860252,91.16861692522251,t25,-0.5725003000000001,els,negative,,,0.7281421951120137,1.7849115220041796,1.9555298193672568,89.94122930096728,2007-02-22 03:12:49.090489500,-0.17061829736307746,2007-02-22 03:12:47.128450,1003.1758367884886,15.09523031741727,32.59378933039314,-18.462649242837845,18.462649242837845
22,46.13876430244861,-8.809416676507354,89.39943027496338,90.10754586256901,2007-02-22 03:13:39.073313,2007-02-22 03:13:39.901532,90.9316226163237,t25,-0.600625,els,positive,,,-1.5321923413603145,-0.7081155876056329,-0.404653723971478,89.80408399893486,2007-02-22 03:13:38.771739000,-0.30346186363415484,2007-02-22 03:13:38.364831,1028.5892874424005,12.757470173807246,37.29500754274086,-32.83758025602092,32.83758025602092
23,34.3990820888178,-11.14276851541332,92.66034620169377,90.10495804908979,2007-02-22 03:14:31.924296,2007-02-22 03:14:30.377546,91.64396867904816,t25,-0.7,els,negative,,,1.0163775226455982,2.5553881526039675,2.5418328090231626,90.1185133926706,2007-02-22 03:14:31.910671500,0.013555343580804902,2007-02-22 03:14:29.356060,1079.6983056668694,10.180600648796727,41.82471133968548,1.4668293220058477,1.4668293220058477
25,64.73239573724089,-2.57619243493955,90.19881133172113,90.0014595633911,2007-03-10 01:45:42.907282,2007-03-10 01:45:45.288051,92.37078543771077,t26,-0.57,els,positive,,,-2.1719741059896482,0.19735176833002302,-0.929015459628772,91.12782679134988,2007-03-10 01:45:44.039371000,1.126367227958795,2007-03-10 01:45:43.105160,1173.1487233723606,7.569254223795951,14.877797194918529,121.87681300571919,121.87681300571919
26,38.15086443576633,-1.7390427817720318,93.1054402589798,90.0005892567204,2007-03-10 01:46:36.089082,2007-03-10 01:46:33.939945,92.13897449635351,t26,-0.64,els,negative,,,0.9664657626262853,3.1048510022593945,1.9641583744300988,91.1412818845497,2007-03-10 01:46:34.942654000,1.1406926278292957,2007-03-10 01:46:32.937557,1089.2086037152128,5.396483447260527,18.993366036787375,123.4266670911486,123.4266670911486
27,53.34879248336585,-1.279895012671189,90.49488358467623,90.00162473033626,2007-03-10 01:47:25.911909,2007-03-10 01:47:28.104651,92.18340083149995,t26,-0.4875,els,positive,,,-1.6885172468237215,0.4932588543399703,-0.4769374078705368,90.97182099254678,2007-03-10 01:47:26.886981500,0.9701962622105073,2007-03-10 01:47:26.407647,1024.9136205855832,2.835619732131899,23.560019995811682,104.98032181829575,104.98032181829575
28,59.52105321718765,-1.6069220335940426,92.45908617141049,90.00266399847533,2007-03-10 01:48:18.087093,2007-03-10 01:48:16.462083,91.61954680803592,t26,-0.4258333399583333,els,negative,,,0.8395393633745698,2.456422172935163,1.920145413759201,90.53894075765128,2007-03-10 01:48:17.548120500,0.5362767591759621,2007-03-10 01:48:15.618324,990.5602904914476,0.2444489441993463,27.83690231894771,58.029882626474844,58.029882626474844
29,61.51096312614589,-1.303402765013042,90.12382494951453,90.00301984748354,2007-03-10 01:49:08.908652,2007-03-10 01:49:10.723708,91.80946209004287,t26,-0.41,els,positive,,,-1.6856371405283426,0.12080510203099948,-0.6629270458242901,90.78675199533882,2007-03-10 01:49:09.696691000,0.7837321478552894,2007-03-10 01:49:09.029605,981.0413430533058,357.14924611386033,32.47551679887646,84.8053352197272,84.8053352197272
30,51.85719921738848,-1.137051608609533,92.7786591554759,90.00275548629963,2007-03-10 01:50:01.091666,2007-03-10 01:49:58.856318,92.22738214192213,t26,-0.44333333333333336,els,negative,,,0.5512770135537721,2.7759036691762877,1.7224049083597492,91.05625424711617,2007-03-10 01:50:00.032806500,1.053498760816538,2007-03-10 01:49:58.302268,998.0879403207357,354.0066011320818,36.670353254072,113.9931132256382,113.9931132256382
32,40.29750451301873,-1.5254203625621778,89.52511864924055,90.00208804040591,2007-03-10 01:50:51.912183,2007-03-10 01:50:53.464636,91.5467774375511,t26,-0.5316666666666667,els,positive,,,-2.0216587883105603,-0.476969391165369,-1.12151357897892,90.64663222821945,2007-03-10 01:50:52.559966500,0.6445441878135512,2007-03-10 01:50:51.432816,1043.8194989600547,350.28161609015297,41.01375195308293,69.74492211050189,69.74492211050189
33,29.44178147341629,-2.4921436488663518,93.18956565856934,90.00162197626041,2007-03-10 01:51:44.088336,2007-03-10 01:51:41.522564,92.55455811049616,t26,-0.5383333333333333,els,negative,,,0.6350075480731903,3.187943682308912,1.7771901551241172,91.41237550344522,2007-03-10 01:51:42.670489000,1.4107535271847949,2007-03-10 01:51:40.884943,1110.9596061501932,346.4802145127947,44.814547943944014,152.64279813671953,152.64279813671953
34,65.1330741913453,47.11256811349139,88.8386809045187,90.03854657644052,2007-03-26 00:22:09.607309,2007-03-26 00:22:10.304630,90.7338921140663,t27,-0.4733333333333333,els,positive,,,-1.8952112095475968,-1.1998656719218133,0.006286133441335551,88.83239477107736,2007-03-26 00:22:08.394311000,-1.2061518053631488,2007-03-26 00:22:08.401394,1041.1232067520968,2.45895142162692,34.11182785869365,-130.50854593330092,130.50854593330092
35,64.72237171211475,44.96078090909143,91.20492685654791,90.03512927219566,2007-03-26 00:22:57.400388,2007-03-26 00:22:56.850979,90.58179919117084,t27,-0.43,els,negative,,,0.6231276653770692,1.1697975843522386,2.3440863065029593,88.86084055004494,2007-03-26 00:22:58.579785500,-1.1742887221507203,2007-03-26 00:22:56.224729,1014.8279249202092,359.68387210123086,38.2643195309161,-127.0613724744249,127.0613724744249
37,63.72907499000723,38.12373293624348,87.73288942593355,90.03098837740644,2007-03-26 00:23:52.596327,2007-03-26 00:23:52.025142,89.46266842205023,t27,-0.41,els,positive,,,-1.7297789961166927,-2.2980989514728947,-0.44955108434669455,88.18244051028023,2007-03-26 00:23:50.739830500,-1.8485478671262,2007-03-26 00:23:50.286642,1012.8752762498485,356.1072754865217,42.90544695338302,-199.99742830076886,199.99742830076886
38,57.39306898160422,33.435485693911225,90.60078078691004,90.02755262230355,2007-03-26 00:24:40.401336,2007-03-26 00:24:40.687361,89.7429535611327,t27,-0.42875,els,negative,,,0.8578272257773278,0.5732281646064905,2.180185186985909,88.42059559992413,2007-03-26 00:24:42.016345000,-1.6069570223794187,2007-03-26 00:24:39.652224,1036.8705949473797,352.36792424196625,47.00470421935805,-173.86668756330664,173.86668756330664
39,19.65304957752608,,84.14282118463507,90.02633048829422,2007-03-26 00:25:35.598313,,,t27,-0.49125,ibs,positive,2007-03-26 00:25:31.709908,86.1574299082822,-2.014608723647143,-5.883509303659152,-3.0522762926989344,87.195097477334,2007-03-26 00:25:32.752806500,-2.8312330109602186,2007-03-26 00:25:29.685149,1085.7859260198122,348.04791396722555,50.9352028111052,-306.24422965910156,306.24422965910156
41,58.385675444014176,10.918315731846189,92.20587925979635,90.10032272940292,2007-04-10 22:56:01.040394,2007-04-10 22:56:00.391602,90.74607187375477,t28,-0.5850000090416667,els,negative,,,1.4598073860415752,2.1055565303934287,2.2358300878267983,89.97004917196955,2007-04-10 22:56:01.169146000,-0.13027355743336955,2007-04-10 22:55:58.924457,1064.5125744268935,5.556782131371501,39.55341022936431,-14.096943387866107,14.096943387866107
43,70.66240859151738,8.159504615885893,89.61321738548212,90.08996821651077,2007-04-10 22:56:51.953969,2007-04-10 22:56:53.271332,91.40074289785208,t28,-0.455,els,positive,,,-1.7875255123699392,-0.4767508310286388,-0.7708360372298557,90.384053422712,2007-04-10 22:56:52.249532500,0.2940852062012169,2007-04-10 22:56:51.474822,1014.6678253375137,2.559976483100385,44.16870835775839,31.82294207303599,31.82294207303599
44,80.07006406924722,2.295056564043488,92.00748104043578,90.08065826535908,2007-04-10 22:57:44.055441,2007-04-10 22:57:42.760770,91.36885474044085,t28,-0.413750018375,els,negative,,,0.6386262999949395,1.9268227750766869,1.761432795638484,90.24604824479731,2007-04-10 22:57:43.889220000,0.16538997943820274,2007-04-10 22:57:42.118934,992.6751714292263,359.1209239650308,48.61584401686349,17.89689323000594,17.89689323000594
45,70.5751538899982,-5.643299971067681,89.08614587783812,90.06929871298445,2007-04-10 22:58:34.928422,2007-04-10 22:58:35.626891,90.76463254368991,t28,-0.4321773283478261,els,positive,,,-1.6784866658517783,-0.9831528351463276,-0.6815287275944684,89.76767460543259,2007-04-10 22:58:34.628365500,-0.3016241075518593,2007-04-10 22:58:33.945269,997.1449848835344,354.89596254314944,53.06053147821049,-32.63871868261812,32.63871868261812
46,63.279052689893035,-10.001744401317902,92.15880283343631,90.06154558463949,2007-04-10 22:59:27.079385,2007-04-10 22:59:25.556468,91.57724296402377,t28,-0.501250002,els,negative,,,0.5815598694125583,2.0972572487968364,1.7473347480308803,90.41146808540545,2007-04-10 22:59:26.725852500,0.3499225007659561,2007-04-10 22:59:24.971985,1028.1018016434111,349.86251392757924,57.21586924373873,37.86502315446794,37.86502315446794
47,85.0035910588327,17.833667250004055,85.5494608800127,90.09942706206905,2007-04-26 21:29:54.657463,2007-04-26 21:29:52.283554,87.73745069780853,t29,-0.61,els,positive,,,-2.187989817795824,-4.5499661820563375,-1.3413712915644282,86.89083217157713,2007-04-26 21:29:51.436206500,-3.2085948904919093,2007-04-26 21:29:50.094095,1156.6197425492471,10.24809796687638,42.79002378644682,-347.02193353763846,347.02193353763846
48,44.087604081864,12.072903991625118,87.77520929231103,90.08389179347931,2007-04-26 21:30:41.357037,2007-04-26 21:30:44.851748,86.60231118969749,t29,-0.6054166666666666,els,negative,,,1.1728981026135443,-2.3086825011682777,1.840713174575285,85.93449611773576,2007-04-26 21:30:45.615108500,-4.1493956757435635,2007-04-26 21:30:43.677264,1071.804236538668,7.665898664474725,47.45099439299391,-448.61543663208636,448.61543663208636
49,84.83046114670844,9.173881280672711,86.6933459689317,90.07530610480059,2007-04-26 21:31:37.640708,2007-04-26 21:31:36.182898,88.62481974897491,t29,-0.4600000003333333,els,positive,,,-1.9314737800432342,-3.381960135868922,-0.7957898252125233,87.4891357941442,2007-04-26 21:31:35.041476000,-2.5861703106564,2007-04-26 21:31:34.241665,1016.6064792066072,4.647946330402003,51.95267287850093,-279.755542377928,279.755542377928
50,101.33683955163684,4.376120136999533,89.05438328513992,90.06325585539496,2007-04-26 21:32:24.370288,2007-04-26 21:32:25.874578,88.56644849666918,t29,-0.44000000654166666,els,negative,,,0.4879347884707386,-1.0088725702550363,1.651347272014391,87.40303601312553,2007-04-26 21:32:27.043810500,-2.6602198422694268,2007-04-26 21:32:25.384204,986.5131834042235,0.8127857467225992,56.51428972003415,-287.76007570471614,287.76007570471614
51,124.38699912761909,-3.946953225362909,86.80019899041962,90.05114149563506,2007-04-26 21:33:20.613857,2007-04-26 21:33:18.885257,88.33122607812311,t29,-0.4627083348958334,els,positive,,,-1.5310270877034782,-3.2509425052154484,-0.5146967437895,87.31489573420912,2007-04-26 21:33:17.866687500,-2.7362457614259483,2007-04-26 21:33:17.349765,983.1294832777993,355.80036977026646,61.03533725825316,-295.9777504365081,295.9777504365081
52,82.53709561195309,-6.542978156198761,89.43382581611513,90.04223790683027,2007-04-26 21:34:07.393977,2007-04-26 21:34:08.470370,88.97120161075874,t29,-0.5516666666666667,els,negative,,,0.4626242053564056,-0.6084120907151345,1.6003693631000715,87.83345645301506,2007-04-26 21:34:09.611911000,-2.208781453815206,2007-04-26 21:34:08.005433,1006.2896924612654,349.4041145194292,65.18238956009692,-238.95395788326448,238.95395788326448
53,54.3927784034406,-14.020876593740034,87.38821689958876,90.03292381344372,2007-04-26 21:35:02.597986,2007-04-26 21:35:00.464801,87.91045635027605,t29,-0.5639583333333333,els,positive,,,-0.5222394506872661,-2.6447069138549466,0.1230465087282937,87.26517039086048,2007-04-26 21:34:59.818336500,-2.7677534225832403,2007-04-26 21:34:59.940225,1056.6126094052267,340.71247236520026,68.97404087849279,-299.3832753520227,299.3832753520227
54,169.56052050410298,6.759337790740822,94.40603886474129,92.76974355644373,2007-05-12 20:08:52.745633,2007-05-12 20:08:56.807866,96.45217183606293,t30,-0.5500007666666666,els,positive,,,-2.04613297132164,1.6362953082975338,-0.9188399109489184,95.32487877569021,2007-05-12 20:08:55.494258500,2.5551352192464516,2007-05-12 20:08:54.390151,980.1445693759356,4.9944268445294755,62.884587764478724,276.40060190564844,276.40060190564844
55,440.1983808240293,2.7744019609046333,94.10654502054877,90.91804138264814,2007-05-12 20:09:41.115442,2007-05-12 20:09:37.995128,94.022746277612,t30,-0.5625,els,negative,,,0.08379874293677858,3.188503637900624,1.4924440384106674,92.6141009821381,2007-05-12 20:09:39.410855000,1.6960595994899563,2007-05-12 20:09:37.910908,961.6091504229464,0.5276248039235532,66.82634845211929,183.504508196304,183.504508196304
56,395.43931022730635,-3.652942910284056,89.17349390603522,88.55005298439029,2007-05-12 20:10:31.509631,2007-05-12 20:10:34.264683,91.29133630018715,t30,-0.5816666666666667,els,positive,,,-2.1178423941519213,0.6234409216449279,-1.1270977865265197,90.30059169256174,2007-05-12 20:10:33.268962000,1.7505387081714474,2007-05-12 20:10:32.136203,965.677152986154,352.47568177832653,71.501623752313,189.39704853780708,189.39704853780708
57,164.49103578937653,-12.504295147253142,90.96883583630552,87.3860764379237,2007-05-12 20:11:27.660268,2007-05-12 20:11:24.015070,91.01304348674604,t30,-0.6016666666666667,els,negative,,,-0.04420765044051223,3.5827593983818105,1.6803971513181752,89.28843868498734,2007-05-12 20:11:25.748344000,1.9023622470636357,2007-05-12 20:11:24.059500,997.6995585601838,340.47967332072847,75.4316207633659,205.817585030264,205.817585030264
58,275.2574568777832,-0.43810150065428105,87.834134067798,90.0123339842905,2007-06-13 17:44:21.672797,2007-06-13 17:44:21.588398,89.92835782414477,t32,-0.78125,els,positive,,,-2.0942237563467643,-2.1781999164925026,-0.8135092893339788,88.64764335713198,2007-06-13 17:44:20.301236500,-1.3646906271585235,2007-06-13 17:44:19.483632,1028.4123770370472,18.3673989618957,73.84099145828428,-147.6597747439734,147.6597747439734
59,231.92359686288586,-0.5820864133018521,89.73046312398401,90.00971396479582,2007-06-13 17:45:09.334436,2007-06-13 17:45:10.180339,89.16803455878927,t32,-0.7287500045416667,els,negative,,,0.5624285651947503,-0.2792508408117982,1.394655999195038,88.33580712478897,2007-06-13 17:45:11.016743000,-1.6739068400068362,2007-06-13 17:45:09.615088,984.5543347106938,14.030680796071014,78.68371042070099,-181.10838547373032,181.10838547373032
60,284.9819375568248,-0.08535396282833617,87.46207756712829,90.00768154563404,2007-06-13 17:46:04.664007,2007-06-13 17:46:03.732710,89.08104878204905,t32,-0.7000000130833334,els,positive,,,-1.6189712149207482,-2.5456039785057527,-0.7089569242534708,88.17103449138176,2007-06-13 17:46:02.818356000,-1.8366470542522821,2007-06-13 17:46:02.105589,965.7820958072376,2.2813678178687318,83.66579295108882,-198.71030229640843,198.71030229640843
61,172.9233865614262,-0.4423635409884341,89.30830988924936,90.0068266396273,2007-06-13 17:46:51.336435,2007-06-13 17:46:50.941814,90.39947897964883,t32,-0.670000001,els,negative,,,-1.0911690903994895,-0.6985167503779621,0.7317198291430032,88.57659006010634,2007-06-13 17:46:52.772334000,-1.4302365795209653,2007-06-13 17:46:52.038455,974.1067419478079,311.7722733856634,87.16577670580506,-154.7504193784838,154.7504193784838
62,260.806746004137,-0.3416888041561881,87.16697733424189,90.00652896197033,2007-06-13 17:47:47.668787,2007-06-13 17:47:46.843330,89.18520577557682,t32,-0.6616666666666667,els,positive,,,-2.0182284413349407,-2.83955162772844,-0.9269051680053052,88.0938825022472,2007-06-13 17:47:45.746513000,-1.9126464597231347,2007-06-13 17:47:44.814942,1010.4498327259381,238.9399201127262,84.66237634346001,-206.92982726020927,206.92982726020927
